CourseID,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F
AAE20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE20300,0.0,129.0,0.0,0.0,188.0,0.0,0.0,65.0,0.0,0.0,13.0,0.0,7.0
AAE20400,7.0,14.0,10.0,17.0,12.0,6.0,11.0,5.0,6.0,1.0,3.0,0.0,2.0
AAE20401,0.0,107.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
AAE25100,9.0,61.0,113.0,33.0,20.0,11.0,5.0,1.0,2.0,2.0,2.0,1.0,0.0
AAE30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE30100,23.0,59.0,37.0,44.0,24.0,12.0,5.0,6.0,3.0,4.0,1.0,2.0,6.0
AAE33300,12.0,47.0,27.0,49.0,48.0,32.0,23.0,10.0,8.0,0.0,0.0,0.0,6.0
AAE33301,100.0,94.0,29.0,12.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
AAE33400,28.0,23.0,10.0,11.0,4.0,6.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0
AAE33800,1.0,6.0,4.0,6.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
AAE33900,0.0,9.0,10.0,8.0,15.0,24.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0
AAE34000,3.0,81.0,0.0,0.0,42.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,2.0
AAE35103,14.0,63.0,18.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
AAE35200,0.0,62.0,0.0,0.0,123.0,0.0,0.0,35.0,0.0,0.0,6.0,0.0,5.0
AAE36400,26.0,68.0,0.0,0.0,30.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
AAE36401,0.0,192.0,0.0,0.0,18.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0
AAE39699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE40000,27.0,160.0,0.0,0.0,33.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0
AAE41200,1.0,19.0,17.0,15.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0
AAE41800,0.0,47.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AAE42100,19.0,42.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
AAE43900,0.0,8.0,10.0,20.0,19.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
AAE44000,8.0,12.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,3.0
AAE45000,0.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AAE45100,1.0,26.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE50800,2.0,75.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0
AAE51100,6.0,20.0,16.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE53200,3.0,17.0,5.0,7.0,18.0,13.0,1.0,9.0,3.0,0.0,1.0,0.0,2.0
AAE53400,9.0,13.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE53800,7.0,16.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE54600,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AAE54800,1.0,9.0,4.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE55000,14.0,59.0,23.0,15.0,11.0,5.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0
AAE55300,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
AAE55800,7.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE56100,0.0,37.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAE56400,11.0,33.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AAE57500,16.0,5.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
AAE59000,14.0,81.0,20.0,18.0,39.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0
AAE63200,3.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AAE69900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAS27100,12.0,12.0,8.0,6.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0
AAS27700,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAS37000,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
AAS37300,0.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE20100,1.0,3.0,3.0,9.0,22.0,18.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0
ABE20500,2.0,13.0,5.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ABE22600,0.0,82.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE29000,0.0,83.0,9.0,10.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ABE30300,1.0,6.0,8.0,7.0,13.0,6.0,7.0,5.0,3.0,0.0,3.0,0.0,0.0
ABE30500,2.0,8.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE30700,1.0,8.0,4.0,11.0,5.0,13.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0
ABE32500,0.0,5.0,7.0,8.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ABE37000,7.0,5.0,8.0,4.0,15.0,4.0,3.0,4.0,2.0,6.0,1.0,0.0,0.0
ABE40600,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE45000,1.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ABE45300,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE48400,0.0,5.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
ABE49000,17.0,24.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ABE51100,0.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE55700,0.0,8.0,4.0,9.0,9.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0
ABE56000,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE59100,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE62600,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE69400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE69700,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD10500,8.0,64.0,80.0,20.0,14.0,10.0,1.0,4.0,3.0,0.0,0.0,1.0,10.0
AD10600,0.0,0.0,1.0,1.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
AD11300,49.0,57.0,42.0,25.0,12.0,13.0,7.0,5.0,4.0,1.0,0.0,0.0,12.0
AD11400,5.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD11700,8.0,28.0,6.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
AD11900,0.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD12500,3.0,19.0,15.0,16.0,20.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0
AD20000,1.0,7.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AD20100,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD20200,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD20500,16.0,10.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AD21300,0.0,7.0,9.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD21500,0.0,11.0,10.0,6.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
AD22000,0.0,9.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AD22600,7.0,15.0,10.0,6.0,17.0,2.0,6.0,5.0,2.0,1.0,1.0,0.0,4.0
AD22700,48.0,30.0,24.0,7.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AD22800,4.0,18.0,11.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
AD23000,0.0,9.0,8.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD23300,17.0,13.0,6.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
AD24000,2.0,12.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD24200,35.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
AD24600,10.0,9.0,4.0,2.0,5.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
AD25100,4.0,3.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
AD25500,77.0,74.0,8.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0
AD26200,2.0,3.0,7.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AD26500,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AD26600,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD26700,1.0,12.0,3.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
AD27500,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
AD30200,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD30500,5.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD31100,9.0,9.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD31500,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD31800,14.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AD32600,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AD33000,0.0,9.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD33200,5.0,11.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AD33400,0.0,7.0,2.0,4.0,1.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0
AD33800,0.0,5.0,6.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
AD34200,1.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD34700,0.0,5.0,6.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
AD38000,8.0,4.0,9.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD38300,10.0,9.0,4.0,7.0,6.0,4.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0
AD39500,9.0,29.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0
AD39700,5.0,11.0,8.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
AD40500,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD41500,4.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD43000,0.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AD43100,0.0,7.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD43400,21.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AD47800,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD53200,1.0,5.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD60300,2.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFT11000,0.0,52.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFT20220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFT23000,0.0,41.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFT35100,0.0,20.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFT40220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFT47100,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGEC20201,41.0,7.0,5.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
AGEC20300,47.0,88.0,15.0,11.0,79.0,8.0,5.0,40.0,2.0,1.0,6.0,1.0,3.0
AGEC21700,207.0,248.0,35.0,25.0,45.0,13.0,7.0,13.0,5.0,6.0,3.0,0.0,10.0
AGEC22000,0.0,21.0,0.0,0.0,42.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,1.0
AGEC25000,8.0,20.0,18.0,6.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
AGEC26000,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGEC28900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGEC29600,11.0,68.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0
AGEC29800,0.0,90.0,5.0,4.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0
AGEC30500,1.0,11.0,8.0,6.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0
AGEC32100,0.0,24.0,0.0,7.0,22.0,0.0,7.0,13.0,0.0,2.0,0.0,0.0,1.0
AGEC32700,10.0,34.0,14.0,6.0,8.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0
AGEC33000,10.0,8.0,15.0,12.0,21.0,15.0,13.0,15.0,16.0,0.0,12.0,0.0,5.0
AGEC33100,1.0,34.0,49.0,38.0,52.0,24.0,7.0,6.0,3.0,3.0,0.0,0.0,5.0
AGEC34000,4.0,9.0,10.0,8.0,12.0,7.0,7.0,2.0,4.0,1.0,1.0,0.0,2.0
AGEC35200,2.0,33.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGEC40600,4.0,6.0,7.0,5.0,9.0,10.0,3.0,4.0,5.0,4.0,2.0,1.0,15.0
AGEC41100,0.0,38.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
AGEC42400,1.0,13.0,17.0,18.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
AGEC42500,1.0,15.0,4.0,3.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
AGEC42700,0.0,8.0,8.0,2.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
AGEC43000,7.0,21.0,9.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
AGEC43100,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AGEC45500,9.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
AGEC45600,0.0,7.0,7.0,8.0,10.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
AGEC51600,8.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AGEC52500,3.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGEC55200,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR10100,0.0,453.0,0.0,0.0,125.0,0.0,0.0,38.0,0.0,0.0,11.0,0.0,11.0
AGR10700,0.0,18.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0
AGR10800,6.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
AGR11100,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR11200,88.0,9.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR11300,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR11400,62.0,46.0,41.0,9.0,10.0,10.0,4.0,2.0,2.0,1.0,0.0,1.0,7.0
AGR11500,0.0,25.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGR11700,0.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGR11800,21.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
AGR11900,23.0,7.0,7.0,2.0,4.0,5.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0
AGR12000,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR12100,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR12200,23.0,12.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
AGR12400,0.0,30.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGR12500,1.0,20.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
AGR15000,0.0,29.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0
AGR20100,89.0,67.0,18.0,9.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
AGR20500,0.0,38.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR29000,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR29400,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRY10500,0.0,23.0,0.0,0.0,23.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,1.0
AGRY12500,1.0,9.0,4.0,6.0,6.0,11.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0
AGRY25500,0.0,78.0,0.0,17.0,33.0,0.0,9.0,11.0,0.0,5.0,6.0,0.0,2.0
AGRY32000,6.0,31.0,24.0,24.0,31.0,20.0,18.0,20.0,10.0,8.0,7.0,1.0,4.0
AGRY32100,8.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
AGRY34900,0.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRY37500,0.0,39.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
AGRY38500,0.0,4.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRY39800,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRY39900,0.0,21.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
AGRY45000,0.0,15.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0
AGRY48000,1.0,8.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGRY48500,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRY49800,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRY52000,5.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRY54500,0.0,2.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
AGRY56000,1.0,9.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
AGRY56500,0.0,5.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGRY60100,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRY61100,0.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMST10100,23.0,13.0,7.0,3.0,10.0,6.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0
AMST20100,0.0,30.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
AMST32000,3.0,0.0,4.0,3.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ANSC10200,3.0,44.0,24.0,36.0,29.0,25.0,11.0,14.0,13.0,0.0,16.0,0.0,6.0
ANSC12100,0.0,76.0,0.0,0.0,45.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,6.0
ANSC22100,4.0,17.0,8.0,11.0,37.0,10.0,6.0,29.0,10.0,3.0,14.0,4.0,12.0
ANSC23000,30.0,34.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ANSC24000,3.0,37.0,0.0,25.0,20.0,20.0,8.0,5.0,1.0,1.0,1.0,2.0,3.0
ANSC25500,9.0,25.0,16.0,3.0,6.0,8.0,7.0,3.0,3.0,3.0,0.0,0.0,2.0
ANSC29500,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANSC30100,1.0,18.0,8.0,5.0,23.0,4.0,1.0,8.0,2.0,0.0,1.0,0.0,1.0
ANSC31100,2.0,5.0,11.0,7.0,14.0,14.0,8.0,12.0,8.0,4.0,2.0,7.0,5.0
ANSC32500,1.0,4.0,0.0,1.0,12.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,4.0
ANSC32600,2.0,7.0,0.0,2.0,10.0,2.0,3.0,5.0,1.0,0.0,3.0,1.0,3.0
ANSC33300,16.0,6.0,5.0,8.0,10.0,6.0,5.0,9.0,1.0,5.0,2.0,1.0,5.0
ANSC34500,18.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ANSC40400,10.0,10.0,5.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
ANSC44100,0.0,13.0,11.0,6.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
ANSC44400,1.0,6.0,5.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
ANSC44600,35.0,10.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANSC48100,0.0,134.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANSC49300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANSC68100,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTH10000,7.0,141.0,48.0,33.0,16.0,4.0,5.0,1.0,3.0,1.0,3.0,0.0,2.0
ANTH20100,0.0,65.0,8.0,10.0,7.0,0.0,4.0,6.0,0.0,1.0,1.0,0.0,4.0
ANTH20300,14.0,13.0,4.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
ANTH20400,97.0,8.0,6.0,6.0,2.0,2.0,1.0,7.0,0.0,2.0,6.0,0.0,2.0
ANTH20500,49.0,66.0,71.0,37.0,19.0,28.0,11.0,14.0,10.0,3.0,6.0,4.0,22.0
ANTH21000,4.0,60.0,45.0,11.0,11.0,10.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0
ANTH21200,18.0,20.0,22.0,10.0,6.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0
ANTH23000,37.0,19.0,13.0,6.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0
ANTH23500,2.0,7.0,4.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ANTH25400,0.0,18.0,3.0,1.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
ANTH30700,4.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
ANTH31300,0.0,17.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0
ANTH33600,0.0,31.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ANTH33700,2.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTH34000,42.0,31.0,24.0,11.0,13.0,10.0,2.0,5.0,5.0,0.0,1.0,0.0,2.0
ANTH34100,0.0,9.0,0.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
ANTH37900,0.0,54.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,7.0
ANTH38400,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTH41001,0.0,16.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANTH51400,0.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ANTH53400,0.0,7.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ANTH59200,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
